TEXT REPORT

Test Program: FAN5069 (FC-ROOM) No Version#
Lot ID: CUR020104_R25_R1
Operator: OPERATOR
Computer: TMT-23

Date: 01/27/24 08:53:12

Serial Number: 1
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.07.07 |DEAD T HD TO LD |      26.1210| 1 |     nS |          10 |          90 |              |
| 001.07.08 |DEAD T LD TO HD |      43.6214| 1 |     nS |          10 |          90 |              |
| 001.07.09 |OPEN FREQ LD    |     225.9064| 1 |    KHZ |         155 |         245 |              |
| 001.07.10 |OPEN FREQ HD    |     226.1551| 1 |    KHZ |         155 |         245 |              |
| 001.08.01 |Pwm DCycle High |      80.6200| 1 |      % |          47 |          92 |  COMP LINEAR |
| 001.08.02 |Pwm DCycle Low  |      42.0405| 1 |      % |          23 |          62 |  COMP LINEAR |
| 001.09.01 |ILIM VOLTAGE    |       4.9425| 1 |      V |         4.3 |         5.7 |              |
| 001.09.02 |ILIM CURRENT    |       9.8849| 1 |     uA |        9.15 |       10.85 |              |
| 001.10.01 |EA SOURCE       |   -2561.5989| 1 |     uA |       -4500 |       -1000 |              |
| 001.10.02 |EA I SINK       |   10291.2842| 1 |     uA |        5000 |    1.5e+004 |              |
| 001.10.03 |EA_OUT HIGH     |       3.6274| 1 |      V |        3.45 |        3.95 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5298| 1 |      V |        3.45 |        3.95 |              |
| 001.10.05 |EA_OUT LOW      |       0.0645| 1 |      V |         4.2 |         0.2 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0100| 1 |      V |      -0.005 |       0.022 |              |
| 001.11.02 |RAMP AMPLITUDE  |       1.8320| 1 |      V |        1.45 |       1.925 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1962| 1 |      V |       1.175 |       1.225 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.8969| 1 |      V |         4.5 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0319| 1 |      V |        -0.5 |         0.2 |              |
| 001.12.04 |FB RISING       |       0.8070| 1 |      V |        0.78 |       0.823 |              |
| 001.12.05 |SS LDO STARTUP  |       2.1800| 1 |      V |        1.85 |        2.45 |              |
| 001.13.01 |OVP VSEN PIN 23 |     113.9750| 1 |      % |       110.5 |         122 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 1 |      % |        65.5 |        79.5 |              |
| 001.14.01 |Ramp Voltage    |       1.8827| 1 |      V |        1.83 |        2.02 |              |
| 001.14.02 |Close Loop _N_l |       1.4815| 1 |      V |        1.46 |       1.535 |              |
| 001.14.03 |Close Loop _w_l |       1.4890| 1 |      V |        1.46 |       1.535 |              |
| 001.14.04 |Fb pin voltage  |       0.8081| 1 |      V |       0.795 |       0.815 |              |
| 001.14.05 |Rt pin voltage  |       1.7709| 1 |      V |        1.74 |        1.84 |              |
| 001.15.01 |ILIM VOLTAGE    |       5.0490| 1 |      V |         4.3 |         5.7 |              |
| 001.15.02 |ILIM_VCC_5_0V   |      10.0980| 1 |     uA |        9.15 |       10.85 |              |
| 001.15.03 |ILIM_VCC_5_6V   |      10.1088| 1 |     uA |        9.15 |          11 |              |
| 001.15.04 |ILIM_VCC_5_7V   |      10.1038| 1 |     uA |        9.15 |          11 |              |
| 001.15.05 |ILIM_VCC_5_8V   |      10.0985| 1 |     uA |        9.15 |          11 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 1 |        |         0.5 |         1.5 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 1 |        |         0.5 |         1.5 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 1 |        |         0.5 |         1.5 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.7000| 1 |      V |        5.55 |           6 |              |
| 001.15.10 |Ilim_Delta      |       0.0097| 1 |      V |       -0.12 |       0.044 |              |

Serial Number: 287
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5901| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5464| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5395| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5319| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5118| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.06 |EN_PIN_7        |      -0.5060| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4898| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.08 |SS_PIN_4        |      -0.5850| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5876| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.10 |FB_PIN_6        |      -0.5889| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7244| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5916| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.13 |GLDO_PIN_16     |      -0.5866| 1 |      v |        -0.9 |       -0.35 |              |
| 001.02.01 |IVCC NORMAL     |       7.5870| 1 |     mA |         1.1 |          14 |       NORMAL |
| 001.02.02 |IEN NORMAL      |      -0.0029| 1 |     uA |          -4 |           4 |       NORMAL |
| 001.02.03 |IFB NORMAL      |      -0.2173| 1 |     uA |        -0.9 |         0.9 |       NORMAL |
| 001.02.04 |VCC_5_6 SHUNT   |       5.6917| 1 |      V |         5.5 |        5.85 |        SHUNT |
| 001.02.05 |VCC_5_9 SHUNT   |       5.7837| 1 |      V |         5.5 |        5.87 |        SHUNT |
| 001.02.06 |VCC QUIESENT    |       7.0395| 1 |     mA |        1.01 |           9 |     QUIESENT |
| 001.03.01 |IVCC DISABLE    |     157.1408| 1 |     uA |        50.1 |         350 |      DISABLE |
| 001.03.02 |IEN DISABLE     |     -56.3764| 1 |     uA |         -78 |         -40 |      DISABLE |
| 001.03.03 |IFB DISABLE     |      -0.0108| 1 |     uA |          -1 |           1 |      DISABLE |
| 001.04.01 |EN Rising       |       1.3150| 1 |      V |         1.1 |         1.6 |    THRESHOLD |
| 001.04.02 |EN Falling      |       1.0950| 1 |      V |        0.92 |         1.4 |    THRESHOLD |
| 001.04.03 |EN Hyst         |       0.2200| 1 |      V |           0 |           0 |    THRESHOLD |
| 001.05.01 |VCC_UVLO RISING |       4.3300| 1 |      V |        4.02 |        4.48 |         UVLO |
| 001.05.02 |VCC_UVLO FALLIN |       3.8200| 1 |      V |        3.62 |        4.02 |         UVLO |
| 001.05.03 |VCC_UVLO HYSTER |       0.5100| 1 |      V |         0.4 |        0.66 |         UVLO |
| 001.06.01 |Iss@ SS= 0      |     -10.0261| 1 |     uA |       -11.8 |        -8.2 |              |
| 001.06.02 |Iss @ SS=4.5    |      -9.1752| 1 |     uA |       -12.8 |        -7.2 |              |
| 001.06.03 |SS Threshold    |       1.2050| 1 |      V |        1.12 |        1.38 |              |
| 001.07.01 |OPEN FREQ HD    |     340.5286| 1 |    KHZ |         243 |         357 |              |
| 001.07.02 |OPEN FREQ LD    |     341.2690| 1 |    KHZ |         243 |         357 |              |
| 001.07.03 |RISE TIME HD    |      38.1783| 1 |     nS |          10 |          75 |              |
| 001.07.04 |FALL TIME HD    |      29.8443| 1 |     nS |          10 |          75 |              |
| 001.07.05 |RISE TIME LD    |      27.7489| 1 |     nS |          10 |          75 |              |
| 001.07.06 |FALL TIME LD    |      28.1777| 1 |     nS |          10 |          75 |              |
| 001.07.07 |DEAD T HD TO LD |      27.2229| 1 |     nS |          10 |          90 |              |
| 001.07.08 |DEAD T LD TO HD |      43.4957| 1 |     nS |          10 |          90 |              |
| 001.07.09 |OPEN FREQ LD    |     202.6680| 1 |    KHZ |         155 |         245 |              |
| 001.07.10 |OPEN FREQ HD    |     202.7988| 1 |    KHZ |         155 |         245 |              |
| 001.08.01 |Pwm DCycle High |      79.9645| 1 |      % |          47 |          92 |  COMP LINEAR |
| 001.08.02 |Pwm DCycle Low  |      41.6218| 1 |      % |          23 |          62 |  COMP LINEAR |
| 001.09.01 |ILIM VOLTAGE    |       5.0513| 1 |      V |         4.3 |         5.7 |              |
| 001.09.02 |ILIM CURRENT    |      10.1026| 1 |     uA |        9.15 |       10.85 |              |
| 001.10.01 |EA SOURCE       |   -2560.7979| 1 |     uA |       -4500 |       -1000 |              |
| 001.10.02 |EA I SINK       |   10139.9180| 1 |     uA |        5000 |    1.5e+004 |              |
| 001.10.03 |EA_OUT HIGH     |       3.6252| 1 |      V |        3.45 |        3.95 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5280| 1 |      V |        3.45 |        3.95 |              |
| 001.10.05 |EA_OUT LOW      |       0.0652| 1 |      V |         4.2 |         0.2 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0140| 1 |      V |      -0.005 |       0.022 |              |
| 001.11.02 |RAMP AMPLITUDE  |       1.8299| 1 |      V |        1.45 |       1.925 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1950| 1 |      V |       1.175 |       1.225 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.9280| 1 |      V |         4.5 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0390| 1 |      V |        -0.5 |         0.2 |              |
| 001.12.04 |FB RISING       |       0.8050| 1 |      V |        0.78 |       0.823 |              |
| 001.12.05 |SS LDO STARTUP  |       2.1400| 1 |      V |        1.85 |        2.45 |              |
| 001.13.01 |OVP VSEN PIN 23 |     112.7250| 1 |      % |       110.5 |         122 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 1 |      % |        65.5 |        79.5 |              |
| 001.14.01 |Ramp Voltage    |       1.8869| 1 |      V |        1.83 |        2.02 |              |
| 001.14.02 |Close Loop _N_l |       1.4819| 1 |      V |        1.46 |       1.535 |              |
| 001.14.03 |Close Loop _w_l |       1.4894| 1 |      V |        1.46 |       1.535 |              |
| 001.14.04 |Fb pin voltage  |       0.8084| 1 |      V |       0.795 |       0.815 |              |
| 001.14.05 |Rt pin voltage  |       1.7741| 1 |      V |        1.74 |        1.84 |              |
| 001.15.01 |ILIM VOLTAGE    |       5.1860| 1 |      V |         4.3 |         5.7 |              |
| 001.15.02 |ILIM_VCC_5_0V   |      10.3720| 1 |     uA |        9.15 |       10.85 |              |
| 001.15.03 |ILIM_VCC_5_6V   |      10.3768| 1 |     uA |        9.15 |          11 |              |
| 001.15.04 |ILIM_VCC_5_7V   |      10.3803| 1 |     uA |        9.15 |          11 |              |
| 001.15.05 |ILIM_VCC_5_8V   |      10.3837| 1 |     uA |        9.15 |          11 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 1 |        |         0.5 |         1.5 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 1 |        |         0.5 |         1.5 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 1 |        |         0.5 |         1.5 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.8000| 1 |      V |        5.55 |           6 |              |
| 001.15.10 |Ilim_Delta      |       0.0114| 1 |      V |       -0.12 |       0.044 |              |

Serial Number: 288
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5850| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5445| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5382| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5312| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5091| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.06 |EN_PIN_7        |      -0.5036| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4682| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.08 |SS_PIN_4        |      -0.5828| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5853| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.10 |FB_PIN_6        |      -0.5870| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7176| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5868| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.13 |GLDO_PIN_16     |      -0.5827| 1 |      v |        -0.9 |       -0.35 |              |
| 001.02.01 |IVCC NORMAL     |       7.6552| 1 |     mA |         1.1 |          14 |       NORMAL |
| 001.02.02 |IEN NORMAL      |      -0.0042| 1 |     uA |          -4 |           4 |       NORMAL |
| 001.02.03 |IFB NORMAL      |      -0.2463| 1 |     uA |        -0.9 |         0.9 |       NORMAL |
| 001.02.04 |VCC_5_6 SHUNT   |       5.6984| 1 |      V |         5.5 |        5.85 |        SHUNT |
| 001.02.05 |VCC_5_9 SHUNT   |       5.7853| 1 |      V |         5.5 |        5.87 |        SHUNT |
| 001.02.06 |VCC QUIESENT    |       7.0519| 1 |     mA |        1.01 |           9 |     QUIESENT |
| 001.03.01 |IVCC DISABLE    |     155.2416| 1 |     uA |        50.1 |         350 |      DISABLE |
| 001.03.02 |IEN DISABLE     |     -55.8731| 1 |     uA |         -78 |         -40 |      DISABLE |
| 001.03.03 |IFB DISABLE     |      -0.0266| 1 |     uA |          -1 |           1 |      DISABLE |
| 001.04.01 |EN Rising       |       1.3000| 1 |      V |         1.1 |         1.6 |    THRESHOLD |
| 001.04.02 |EN Falling      |       1.0900| 1 |      V |        0.92 |         1.4 |    THRESHOLD |
| 001.04.03 |EN Hyst         |       0.2100| 1 |      V |           0 |           0 |    THRESHOLD |
| 001.05.01 |VCC_UVLO RISING |       4.1700| 1 |      V |        4.02 |        4.48 |         UVLO |
| 001.05.02 |VCC_UVLO FALLIN |       3.6800| 1 |      V |        3.62 |        4.02 |         UVLO |
| 001.05.03 |VCC_UVLO HYSTER |       0.4900| 1 |      V |         0.4 |        0.66 |         UVLO |
| 001.06.01 |Iss@ SS= 0      |      -9.8893| 1 |     uA |       -11.8 |        -8.2 |              |
| 001.06.02 |Iss @ SS=4.5    |      -9.0199| 1 |     uA |       -12.8 |        -7.2 |              |
| 001.06.03 |SS Threshold    |       1.2150| 1 |      V |        1.12 |        1.38 |              |
| 001.07.01 |OPEN FREQ HD    |     302.7388| 1 |    KHZ |         243 |         357 |              |
| 001.07.02 |OPEN FREQ LD    |     302.0019| 1 |    KHZ |         243 |         357 |              |
| 001.07.03 |RISE TIME HD    |      37.9004| 1 |     nS |          10 |          75 |              |
| 001.07.04 |FALL TIME HD    |      28.2503| 1 |     nS |          10 |          75 |              |
| 001.07.05 |RISE TIME LD    |      24.8223| 1 |     nS |          10 |          75 |              |
| 001.07.06 |FALL TIME LD    |      29.3235| 1 |     nS |          10 |          75 |              |
| 001.07.07 |DEAD T HD TO LD |      22.9894| 1 |     nS |          10 |          90 |              |
| 001.07.08 |DEAD T LD TO HD |      43.1797| 1 |     nS |          10 |          90 |              |
| 001.07.09 |OPEN FREQ LD    |     200.2923| 1 |    KHZ |         155 |         245 |              |
| 001.07.10 |OPEN FREQ HD    |     200.3896| 1 |    KHZ |         155 |         245 |              |
| 001.08.01 |Pwm DCycle High |      72.8655| 1 |      % |          47 |          92 |  COMP LINEAR |
| 001.08.02 |Pwm DCycle Low  |      38.0948| 1 |      % |          23 |          62 |  COMP LINEAR |
| 001.09.01 |ILIM VOLTAGE    |       5.0238| 1 |      V |         4.3 |         5.7 |              |
| 001.09.02 |ILIM CURRENT    |      10.0475| 1 |     uA |        9.15 |       10.85 |              |
| 001.10.01 |EA SOURCE       |   -2561.7131| 1 |     uA |       -4500 |       -1000 |              |
| 001.10.02 |EA I SINK       |    9939.3525| 1 |     uA |        5000 |    1.5e+004 |              |
| 001.10.03 |EA_OUT HIGH     |       3.6228| 1 |      V |        3.45 |        3.95 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5261| 1 |      V |        3.45 |        3.95 |              |
| 001.10.05 |EA_OUT LOW      |       0.0652| 1 |      V |         4.2 |         0.2 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0140| 1 |      V |      -0.005 |       0.022 |              |
| 001.11.02 |RAMP AMPLITUDE  |       1.8370| 1 |      V |        1.45 |       1.925 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1931| 1 |      V |       1.175 |       1.225 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.9046| 1 |      V |         4.5 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0470| 1 |      V |        -0.5 |         0.2 |              |
| 001.12.04 |FB RISING       |       0.8030| 1 |      V |        0.78 |       0.823 |              |
| 001.12.05 |SS LDO STARTUP  |       2.1400| 1 |      V |        1.85 |        2.45 |              |
| 001.13.01 |OVP VSEN PIN 23 |     115.2250| 1 |      % |       110.5 |         122 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 1 |      % |        65.5 |        79.5 |              |
| 001.14.01 |Ramp Voltage    |       1.8873| 1 |      V |        1.83 |        2.02 |              |
| 001.14.02 |Close Loop _N_l |       1.4888| 1 |      V |        1.46 |       1.535 |              |
| 001.14.03 |Close Loop _w_l |       1.4961| 1 |      V |        1.46 |       1.535 |              |
| 001.14.04 |Fb pin voltage  |       0.8120| 1 |      V |       0.795 |       0.815 |              |
| 001.14.05 |Rt pin voltage  |       1.7864| 1 |      V |        1.74 |        1.84 |              |
| 001.15.01 |ILIM VOLTAGE    |       5.1480| 1 |      V |         4.3 |         5.7 |              |
| 001.15.02 |ILIM_VCC_5_0V   |      10.2960| 1 |     uA |        9.15 |       10.85 |              |
| 001.15.03 |ILIM_VCC_5_6V   |      10.2974| 1 |     uA |        9.15 |          11 |              |
| 001.15.04 |ILIM_VCC_5_7V   |      10.2937| 1 |     uA |        9.15 |          11 |              |
| 001.15.05 |ILIM_VCC_5_8V   |      10.3013| 1 |     uA |        9.15 |          11 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 1 |        |         0.5 |         1.5 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 1 |        |         0.5 |         1.5 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 1 |        |         0.5 |         1.5 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.8000| 1 |      V |        5.55 |           6 |              |
| 001.15.10 |Ilim_Delta      |       0.0200| 1 |      V |       -0.12 |       0.044 |              |

Serial Number: 289
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5875| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5443| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5384| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5325| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5098| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.06 |EN_PIN_7        |      -0.5042| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4726| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.08 |SS_PIN_4        |      -0.5861| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5868| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.10 |FB_PIN_6        |      -0.5881| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7211| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5895| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.13 |GLDO_PIN_16     |      -0.5863| 1 |      v |        -0.9 |       -0.35 |              |
| 001.02.01 |IVCC NORMAL     |       7.6455| 1 |     mA |         1.1 |          14 |       NORMAL |
| 001.02.02 |IEN NORMAL      |       0.0001| 1 |     uA |          -4 |           4 |       NORMAL |
| 001.02.03 |IFB NORMAL      |      -0.2185| 1 |     uA |        -0.9 |         0.9 |       NORMAL |
| 001.02.04 |VCC_5_6 SHUNT   |       5.6997| 1 |      V |         5.5 |        5.85 |        SHUNT |
| 001.02.05 |VCC_5_9 SHUNT   |       5.7630| 1 |      V |         5.5 |        5.87 |        SHUNT |
| 001.02.06 |VCC QUIESENT    |       6.5037| 1 |     mA |        1.01 |           9 |     QUIESENT |
| 001.03.01 |IVCC DISABLE    |     152.6995| 1 |     uA |        50.1 |         350 |      DISABLE |
| 001.03.02 |IEN DISABLE     |     -55.7130| 1 |     uA |         -78 |         -40 |      DISABLE |
| 001.03.03 |IFB DISABLE     |      -0.0169| 1 |     uA |          -1 |           1 |      DISABLE |
| 001.04.01 |EN Rising       |       1.3100| 1 |      V |         1.1 |         1.6 |    THRESHOLD |
| 001.04.02 |EN Falling      |       1.0950| 1 |      V |        0.92 |         1.4 |    THRESHOLD |
| 001.04.03 |EN Hyst         |       0.2150| 1 |      V |           0 |           0 |    THRESHOLD |
| 001.05.01 |VCC_UVLO RISING |       4.2200| 1 |      V |        4.02 |        4.48 |         UVLO |
| 001.05.02 |VCC_UVLO FALLIN |       3.7200| 1 |      V |        3.62 |        4.02 |         UVLO |
| 001.05.03 |VCC_UVLO HYSTER |       0.5000| 1 |      V |         0.4 |        0.66 |         UVLO |
| 001.06.01 |Iss@ SS= 0      |      -9.6335| 1 |     uA |       -11.8 |        -8.2 |              |
| 001.06.02 |Iss @ SS=4.5    |      -8.7772| 1 |     uA |       -12.8 |        -7.2 |              |
| 001.06.03 |SS Threshold    |       1.2000| 1 |      V |        1.12 |        1.38 |              |
| 001.07.01 |OPEN FREQ HD    |     318.9429| 1 |    KHZ |         243 |         357 |              |
| 001.07.02 |OPEN FREQ LD    |     318.7047| 1 |    KHZ |         243 |         357 |              |
| 001.07.03 |RISE TIME HD    |      39.6354| 1 |     nS |          10 |          75 |              |
| 001.07.04 |FALL TIME HD    |      28.5529| 1 |     nS |          10 |          75 |              |
| 001.07.05 |RISE TIME LD    |      25.0988| 1 |     nS |          10 |          75 |              |
| 001.07.06 |FALL TIME LD    |      29.0363| 1 |     nS |          10 |          75 |              |
| 001.07.07 |DEAD T HD TO LD |      23.0272| 1 |     nS |          10 |          90 |              |
| 001.07.08 |DEAD T LD TO HD |      49.3376| 1 |     nS |          10 |          90 |              |
| 001.07.09 |OPEN FREQ LD    |     203.8221| 1 |    KHZ |         155 |         245 |              |
| 001.07.10 |OPEN FREQ HD    |     204.0149| 1 |    KHZ |         155 |         245 |              |
| 001.08.01 |Pwm DCycle High |      76.2628| 1 |      % |          47 |          92 |  COMP LINEAR |
| 001.08.02 |Pwm DCycle Low  |      40.2296| 1 |      % |          23 |          62 |  COMP LINEAR |
| 001.09.01 |ILIM VOLTAGE    |       4.9091| 1 |      V |         4.3 |         5.7 |              |
| 001.09.02 |ILIM CURRENT    |       9.8181| 1 |     uA |        9.15 |       10.85 |              |
| 001.10.01 |EA SOURCE       |   -2561.4272| 1 |     uA |       -4500 |       -1000 |              |
| 001.10.02 |EA I SINK       |    9511.5654| 1 |     uA |        5000 |    1.5e+004 |              |
| 001.10.03 |EA_OUT HIGH     |       3.6220| 1 |      V |        3.45 |        3.95 |              |
| 001.10.04 |EA_OUT HI LOAD  |       3.5249| 1 |      V |        3.45 |        3.95 |              |
| 001.10.05 |EA_OUT LOW      |       0.0649| 1 |      V |         4.2 |         0.2 |              |
| 001.11.01 |ERROR AMP OFFSE |       0.0140| 1 |      V |      -0.005 |       0.022 |              |
| 001.11.02 |RAMP AMPLITUDE  |       1.8370| 1 |      V |        1.45 |       1.925 |     THESHOLD |
| 001.12.01 |LDO OUT VOLTAGE |       1.1943| 1 |      V |       1.175 |       1.225 |              |
| 001.12.02 |FBLDO ISOURCE   |       4.9106| 1 |      V |         4.5 |         5.5 |              |
| 001.12.03 |FBLDO ISINK     |       0.0389| 1 |      V |        -0.5 |         0.2 |              |
| 001.12.04 |FB RISING       |       0.8050| 1 |      V |        0.78 |       0.823 |              |
| 001.12.05 |SS LDO STARTUP  |       2.2200| 1 |      V |        1.85 |        2.45 |              |
| 001.13.01 |OVP VSEN PIN 23 |     113.3500| 1 |      % |       110.5 |         122 |              |
| 001.13.02 |UVP VSEN PIN 23 |      75.2250| 1 |      % |        65.5 |        79.5 |              |
| 001.14.01 |Ramp Voltage    |       1.8726| 1 |      V |        1.83 |        2.02 |              |
| 001.14.02 |Close Loop _N_l |       1.4838| 1 |      V |        1.46 |       1.535 |              |
| 001.14.03 |Close Loop _w_l |       1.4914| 1 |      V |        1.46 |       1.535 |              |
| 001.14.04 |Fb pin voltage  |       0.8094| 1 |      V |       0.795 |       0.815 |              |
| 001.14.05 |Rt pin voltage  |       1.7675| 1 |      V |        1.74 |        1.84 |              |
| 001.15.01 |ILIM VOLTAGE    |       4.9931| 1 |      V |         4.3 |         5.7 |              |
| 001.15.02 |ILIM_VCC_5_0V   |       9.9862| 1 |     uA |        9.15 |       10.85 |              |
| 001.15.03 |ILIM_VCC_5_6V   |       9.9901| 1 |     uA |        9.15 |          11 |              |
| 001.15.04 |ILIM_VCC_5_7V   |       9.9986| 1 |     uA |        9.15 |          11 |              |
| 001.15.05 |ILIM_VCC_5_8V   |       9.9903| 1 |     uA |        9.15 |          11 |              |
| 001.15.06 |ILIM_VCC_5_6_F  |       1.0000| 1 |        |         0.5 |         1.5 |              |
| 001.15.07 |ILIM_VCC_5_7_F  |       1.0000| 1 |        |         0.5 |         1.5 |              |
| 001.15.08 |ILIM_VCC_5_8_F  |       1.0000| 1 |        |         0.5 |         1.5 |              |
| 001.15.09 |SHUNT_REG_ON    |       5.7000| 1 |      V |        5.55 |           6 |              |
| 001.15.10 |Ilim_Delta      |       0.0191| 1 |      V |       -0.12 |       0.044 |              |

Serial Number: 290
|Test#      |Test Name       |  Value      |P/F|Unit    |Min Limit    |MaxLimit     |  Notes       |
| 001.01.01 |RT_PIN_2        |      -0.5888| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.02 |BOOT_PIN_11     |      -0.5436| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.03 |HDRV_PIN_10     |      -0.5387| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.04 |LDRV_PIN_13     |      -0.5330| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.05 |VCC_PIN_15      |      -0.5103| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.06 |EN_PIN_7        |      -0.5043| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.07 |ILIM_PIN_3      |      -0.4745| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.08 |SS_PIN_4        |      -0.5884| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.09 |COMP_PIN_5      |      -0.5894| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.10 |FB_PIN_6        |      -0.5905| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.11 |RAMP_PIN_14     |      -0.7213| 1 |      v |        -0.9 |       -0.35 |              |
| 001.01.12 |FBLDO_PIN_1     |      -0.5897| 1 |      v |        -0.9 |       -0.35 |              |
